Victor
Smirnov
e7302a803b16771aadf2fa464b31ca6f
[24.4.2023 | 21:20:16] {"type":"cmd","data":"run"}
,[24.4.2023 | 21:21:8] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:8] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:8] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:8] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:8] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:8] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:9] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:9] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:9] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:9] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:9] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:9] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:9] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:9] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:9] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:9] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:10] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:10] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:10] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:10] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:10] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:10] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:10] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:10] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:10] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:10] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:11] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:11] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:11] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:11] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:11] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:11] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:11] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:11] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:11] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:12] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:12] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:12] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:12] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
,[24.4.2023 | 21:21:12] {"client-id":"458139a0-f182-4a80-8b9a-a4501db3f42f","gpioa":0,"gpiob":0,"gpioc":32768,"gpiod":16760,"gpioe":4352,"modeltime":0,"type":"gpio"}
